"id","especie","ultima_modificacion","altura","circ_tronco_cm","diametro_tronco","long","lat","seccion","nombre_seccion","area_seccion","inclinacion_peligrosa","prediction_prob","prediction_class"
10941,"Morera","07/04/2011 16:07","Muy bajo (1 - 2 mts)",10,"Chico",-68.8587487012,-32.8799471172,7,"Residencial Parque",1786336.08966,0,0.251532724360004,0
15723,"Paraiso","15/11/2011 13:15","Muy bajo (1 - 2 mts)",8,"Chico",-68.8610022353,-32.8694505492,7,"Residencial Parque",1786336.08966,0,0.882164931623265,1
14243,"Morera","07/12/2011 09:51","Bajo (2 - 4 mts)",40,"Mediano",-68.8775814057,-32.86681832,8,"Aeroparque",2203364.73622,0,0.0564686916768551,0
26928,"Pltano","01/11/2011 17:58","Alto (> 8 mts)",180,"Grande",-68.8355380978,-32.8867447068,3,"Parque O'Higgins",1531146.02653,0,0.204219155013561,0
44763,"Morera","24/08/2011 09:41","Medio (4 - 8 mts)",36,"Mediano",-68.8236872973,-32.8687711664,4,"Cuarta Este Área Fundacional",1822015.85685,0,0.616451355628669,1
33360,"Fresno europeo","19/05/2011 10:04","Alto (> 8 mts)",112,"Grande",-68.8575719732,-32.8907106018,5,"Residencial Sur",2423808.92355,0,0.0280800757464021,0
24141,"Olmo comun","25/01/2011 12:25","Alto (> 8 mts)",143,"Grande",-68.8459398064,-32.9024610801,2,"Barrio Civico",2366816.36021,0,0.867757133906707,1
17542,"Caducifolio","28/07/2011 10:33","Alto (> 8 mts)",180,"Grande",-68.8396833834,-32.8668864158,4,"Cuarta Oeste",1173332.70145,0,0.597806136822328,1
40470,"Pltano","11/04/2011 09:53","Alto (> 8 mts)",190,"Grande",-68.8438583217,-32.8823276112,1,"Parque Central",1655357.93265,0,0.230633032741025,0
41641,"Fresno europeo","03/05/2011 11:41","Alto (> 8 mts)",40,"Mediano",-68.8373611935,-32.8779579333,1,"Parque Central",1655357.93265,0,0.423939377069473,0
43000,"Morera","05/10/2011 12:01","Medio (4 - 8 mts)",130,"Grande",-68.833649067,-32.8784926218,1,"Parque Central",1655357.93265,0,0.819809589767829,1
31246,"Paraiso sombrilla","04/02/2011 10:48","Medio (4 - 8 mts)",200,"Grande",-68.8540810983,-32.8637295474,6,"Residencial Norte",2694682.37982,0,0.10033861012198,0
20997,"Caducifolio","22/06/2011 09:40","Muy bajo (1 - 2 mts)",12,"Chico",-68.8627953326,-32.9015172567,5,"Residencial Sur",2423808.92355,0,0.870687633985654,1
43424,"Fresno europeo","26/10/2011 16:20","Alto (> 8 mts)",170,"Grande",-68.8321555064,-32.8800994296,3,"Parque O'Higgins",1531146.02653,0,0.483810150064528,0
13732,"Morera","28/01/2011 09:00","Alto (> 8 mts)",90,"Grande",-68.8498266033,-32.8632829625,6,"Residencial Norte",2694682.37982,0,0.579128265846521,1
33965,"Morera","24/05/2011 10:41","Medio (4 - 8 mts)",110,"Grande",-68.8515828967,-32.8849725652,5,"Residencial Sur",2423808.92355,0,0.364202423021197,0
35979,"Acer","22/03/2011 09:50","Alto (> 8 mts)",190,"Grande",-68.8550274524,-32.8754596158,6,"Residencial Norte",2694682.37982,0,0.41930364863947,0
40875,"Fresno europeo","20/04/2011 19:18","Alto (> 8 mts)",58,"Mediano",-68.8386278442,-32.8850444328,3,"Parque O'Higgins",1531146.02653,0,0.990599834127352,1
21990,"Morera","27/05/2011 13:07","Medio (4 - 8 mts)",60,"Mediano",-68.8584543509,-32.8939591689,5,"Residencial Sur",2423808.92355,0,0.797371061285958,1
25143,"Morera","09/02/2011 15:34","Medio (4 - 8 mts)",72,"Grande",-68.835423358,-32.8982852991,2,"Barrio Civico",2366816.36021,1,0.205542692914605,0
31274,"Fresno europeo","03/02/2011 12:16","Medio (4 - 8 mts)",124,"Grande",-68.8533512641,-32.864934451,6,"Residencial Norte",2694682.37982,0,0.368914714315906,0
10479,"Fresno europeo","04/03/2011 08:57","Bajo (2 - 4 mts)",34,"Mediano",-68.8527583143,-32.8737657979,6,"Residencial Norte",2694682.37982,0,0.717017818242311,1
3535,"Morera","05/09/2011 10:55","Alto (> 8 mts)",130,"Grande",-68.8335336218,-32.8687085018,4,"Cuarta Oeste",1173332.70145,0,0.373932763934135,0
41189,"Morera","15/04/2011 14:16","Medio (4 - 8 mts)",60,"Mediano",-68.8383208932,-32.8816199623,1,"Parque Central",1655357.93265,0,0.864346976857632,1
45074,"Morera","31/08/2011 12:05","Medio (4 - 8 mts)",130,"Grande",-68.821929232,-32.8710279148,4,"Cuarta Este Área Fundacional",1822015.85685,0,0.625869499752298,1
27985,"Fresno americano","31/10/2011 09:20","Medio (4 - 8 mts)",58,"Mediano",-68.8372252449,-32.8931195388,3,"Parque O'Higgins",1531146.02653,0,0.98208004469052,1
39448,"Paraiso","11/11/2010 10:11","Alto (> 8 mts)",140,"Grande",-68.854674239,-32.8694042263,6,"Residencial Norte",2694682.37982,0,0.635091482894495,1
47735,"Morera","15/09/2011 09:53","Alto (> 8 mts)",133,"Grande",-68.8291644469,-32.8725901365,4,"Cuarta Este Área Fundacional",1822015.85685,0,0.356187750119716,0
45227,"Fresno europeo","30/09/2011 10:44","Medio (4 - 8 mts)",115,"Grande",-68.8222155666,-32.8732765609,4,"Cuarta Este Área Fundacional",1822015.85685,0,0.783206079155207,1
24968,"Morera","16/02/2011 11:39","Muy bajo (1 - 2 mts)",8,"Chico",-68.837433698,-32.895673749,2,"Barrio Civico",2366816.36021,0,0.190567092737183,0
22054,"Acer","16/05/2011 09:36","Bajo (2 - 4 mts)",29,"Mediano",-68.8580689664,-32.8939088352,5,"Residencial Sur",2423808.92355,0,0.652552918996662,1
2436,"Pltano","27/10/2011 10:30","Medio (4 - 8 mts)",33,"Mediano",-68.8384831639,-32.8896502294,3,"Parque O'Higgins",1531146.02653,0,0.486444984795526,0
43134,"Fresno europeo","04/10/2011 08:40","Muy bajo (1 - 2 mts)",22,"Mediano",-68.8293188165,-32.8779040263,4,"Cuarta Este Área Fundacional",1822015.85685,0,0.497560056159273,0
28074,"Morera","21/02/2011 18:10","Bajo (2 - 4 mts)",32,"Mediano",-68.8502420893,-32.8919519636,5,"Residencial Sur",2423808.92355,0,0.752196052111685,1
10499,"Morera","10/03/2011 08:56","Bajo (2 - 4 mts)",26,"Mediano",-68.8510033206,-32.8740110012,6,"Residencial Norte",2694682.37982,0,0.39508769265376,0
15053,"Paraiso sombrilla","21/12/2011 16:29","Bajo (2 - 4 mts)",22,"Mediano",-68.881903516,-32.8720760334,8,"Aeroparque",2203364.73622,0,0.269059540936723,0
47324,"Morera","21/09/2011 11:42","Alto (> 8 mts)",172,"Grande",-68.8307205008,-32.8744616432,4,"Cuarta Este Área Fundacional",1822015.85685,0,0.684148136992007,1
39999,"Morera","20/04/2011 12:54","Medio (4 - 8 mts)",190,"Grande",-68.844123985,-32.8777486046,1,"Parque Central",1655357.93265,1,0.574119685683399,1
40749,"Morera","15/04/2011 11:45","Alto (> 8 mts)",165,"Grande",-68.8420285729,-32.8851153302,1,"Parque Central",1655357.93265,1,0.021341962274164,0
19970,"Prunas","05/08/2011 09:02","Bajo (2 - 4 mts)",35,"Mediano",-68.8331229833,-32.8646072789,4,"Cuarta Oeste",1173332.70145,0,0.0662115374580026,0
6937,"Morera","07/06/2011 12:14","Alto (> 8 mts)",86,"Grande",-68.8547732984,-32.8969077551,5,"Residencial Sur",2423808.92355,0,0.872195214964449,1
20931,"Olmo comun","24/05/2011 12:34","Alto (> 8 mts)",155,"Grande",-68.8607713958,-32.8952558439,5,"Residencial Sur",2423808.92355,0,0.884041453013197,1
30205,"Fresno europeo","09/03/2011 09:28","Alto (> 8 mts)",114,"Grande",-68.8418197203,-32.8891046922,3,"Parque O'Higgins",1531146.02653,0,0.626192926196381,1
47765,"Morera","15/09/2011 14:05","Alto (> 8 mts)",110,"Grande",-68.8267667766,-32.8721616661,4,"Cuarta Este Área Fundacional",1822015.85685,0,0.308564118109643,0
9823,"Fresno europeo","12/01/2011 11:39","Alto (> 8 mts)",84,"Grande",-68.8446809891,-32.8634225123,4,"Cuarta Oeste",1173332.70145,0,0.749514217488468,1
1569,"Morera","25/11/2011 10:20","Medio (4 - 8 mts)",70,"Grande",-68.8738241745,-32.8768453797,7,"Residencial Parque",1786336.08966,0,0.390924237901345,0
23081,"Fresno europeo","17/01/2011 14:31","Alto (> 8 mts)",82,"Grande",-68.847321457,-32.9007058321,2,"Barrio Civico",2366816.36021,0,0.258466511964798,0
15018,"Morera","19/12/2011 17:17","Bajo (2 - 4 mts)",18,"Chico",-68.8806879794,-32.8721179034,8,"Aeroparque",2203364.73622,0,0.059915142133832,0
26059,"Fresno europeo","08/11/2011 15:39","Bajo (2 - 4 mts)",60,"Mediano",-68.8340494239,-32.8875460656,3,"Parque O'Higgins",1531146.02653,0,0.535299144452438,1
13808,"Morera","26/01/2011 13:26","Medio (4 - 8 mts)",130,"Grande",-68.8492591405,-32.8637120642,6,"Residencial Norte",2694682.37982,0,0.354113466804847,0
9090,"Fresno europeo","17/02/2011 11:20","Alto (> 8 mts)",50,"Mediano",-68.8547234323,-32.8663752829,6,"Residencial Norte",2694682.37982,0,0.279906845884398,0
15282,"Paraiso","18/11/2011 12:16","Bajo (2 - 4 mts)",30,"Mediano",-68.8600341647,-32.8708033942,6,"Residencial Norte",2694682.37982,0,0.976421357830986,1
40621,"Pltano","12/04/2011 13:56","Alto (> 8 mts)",190,"Grande",-68.8445640846,-32.8844499022,1,"Parque Central",1655357.93265,0,0.593171504791826,1
19227,"Morera","05/07/2011 12:29","Alto (> 8 mts)",112,"Grande",-68.8395853697,-32.872188163,4,"Cuarta Oeste",1173332.70145,0,0.415990187088028,0
19463,"Fresno europeo","12/07/2011 11:36","Alto (> 8 mts)",85,"Grande",-68.8390088082,-32.870710433,4,"Cuarta Oeste",1173332.70145,0,0.765782251488417,1
44351,"Pltano","17/10/2011 13:26","Alto (> 8 mts)",170,"Grande",-68.8364028982,-32.8835271176,3,"Parque O'Higgins",1531146.02653,0,0.430102787911892,0
5914,"Fresno americano","25/04/2011 12:42","Alto (> 8 mts)",165,"Grande",-68.8429100132,-32.8866922889,1,"Parque Central",1655357.93265,0,0.170630359090865,0
5616,"Pltano","05/05/2011 13:34","Medio (4 - 8 mts)",34,"Mediano",-68.8396159944,-32.8764603667,1,"Parque Central",1655357.93265,0,0.296561767114326,0
40143,"Morera","13/04/2011 10:11","Medio (4 - 8 mts)",120,"Grande",-68.843278266,-32.8795952073,1,"Parque Central",1655357.93265,1,0.0988673304673284,0
45463,"Morera","19/09/2011 11:09","Alto (> 8 mts)",180,"Grande",-68.8231201598,-32.8713449411,4,"Cuarta Este Área Fundacional",1822015.85685,0,0.0574979181401432,0
43380,"Morera","25/10/2011 16:39","Medio (4 - 8 mts)",170,"Grande",-68.8336412858,-32.8811072889,3,"Parque O'Higgins",1531146.02653,0,0.759975123684853,1
11790,"Fresno europeo","02/03/2011 09:48","Alto (> 8 mts)",185,"Grande",-68.851094393,-32.8652344248,6,"Residencial Norte",2694682.37982,0,0.351050584809855,0
18420,"Morera","11/07/2011 11:07","Alto (> 8 mts)",150,"Grande",-68.8390288688,-32.8737411596,4,"Cuarta Oeste",1173332.70145,0,0.42749511054717,0
33131,"Fresno europeo","27/06/2011 10:14","Medio (4 - 8 mts)",25,"Mediano",-68.85430021,-32.8910350747,5,"Residencial Sur",2423808.92355,0,0.0137658535968512,0
32593,"Pltano","17/06/2011 09:26","Alto (> 8 mts)",198,"Grande",-68.853885377,-32.8891768713,5,"Residencial Sur",2423808.92355,0,0.93849710165523,1
17405,"Paraiso","22/07/2011 09:43","Medio (4 - 8 mts)",85,"Grande",-68.8408686266,-32.8661626057,4,"Cuarta Oeste",1173332.70145,0,0.693893487332389,1
47490,"Morera","29/08/2011 12:32","Alto (> 8 mts)",180,"Grande",-68.826044742,-32.8702115869,4,"Cuarta Este Área Fundacional",1822015.85685,0,0.668093930231407,1
39716,"Morera","30/08/2010 10:45","Medio (4 - 8 mts)",110,"Grande",-68.8454125729,-32.8692341013,4,"Cuarta Oeste",1173332.70145,0,0.485124514671043,0
39006,"Morera","27/12/2010 10:18","Alto (> 8 mts)",160,"Grande",-68.8547325292,-32.8705481838,6,"Residencial Norte",2694682.37982,0,0.447378287324682,0
16046,"Morera","15/08/2011 13:26","Alto (> 8 mts)",170,"Grande",-68.8452322997,-32.8709325445,6,"Residencial Norte",2694682.37982,0,0.111683450872079,0
18966,"Morera","04/08/2011 09:12","Alto (> 8 mts)",230,"Grande",-68.8376119929,-32.8688126493,4,"Cuarta Oeste",1173332.70145,0,0.273286340525374,0
1606,"Paraiso","24/11/2011 10:18","Medio (4 - 8 mts)",66,"Grande",-68.8716554456,-32.8793064499,7,"Residencial Parque",1786336.08966,0,0.956440941430628,1
15799,"Paraiso sombrilla","22/11/2011 17:05","Bajo (2 - 4 mts)",80,"Grande",-68.8733176775,-32.8794053894,7,"Residencial Parque",1786336.08966,0,0.742290490074083,1
18539,"Fresno europeo","05/07/2011 12:43","Medio (4 - 8 mts)",65,"Grande",-68.8381574095,-32.8733630343,4,"Cuarta Oeste",1173332.70145,0,0.731125506805256,1
48126,"Morera","17/08/2011 11:16","Medio (4 - 8 mts)",60,"Mediano",-68.8298726157,-32.8668631812,4,"Cuarta Este Área Fundacional",1822015.85685,0,0.59890809841454,1
1806,"Acer","24/11/2011 13:19","Medio (4 - 8 mts)",28,"Mediano",-68.8703620152,-32.8798207341,7,"Residencial Parque",1786336.08966,0,0.745746435364708,1
1388,"Acer","23/11/2011 11:06","Medio (4 - 8 mts)",60,"Mediano",-68.8708369615,-32.8790524199,7,"Residencial Parque",1786336.08966,0,0.511671559186652,1
12062,"Liquidambar","27/01/2011 09:14","Medio (4 - 8 mts)",36,"Mediano",-68.8532422212,-32.8672530385,6,"Residencial Norte",2694682.37982,0,0.575357340974733,1
32526,"Fresno europeo","23/06/2011 13:37","Alto (> 8 mts)",93,"Grande",-68.8504448267,-32.8901100505,5,"Residencial Sur",2423808.92355,0,0.635083056520671,1
15321,"Acacia SP","16/11/2011 12:30","Alto (> 8 mts)",95,"Grande",-68.860208398,-32.8708600973,7,"Residencial Parque",1786336.08966,0,0.769387636566535,1
30497,"Pltano","15/07/2011 10:27","Alto (> 8 mts)",160,"Grande",-68.8391595691,-32.8893449363,3,"Parque O'Higgins",1531146.02653,0,0.758818890666589,1
2058,"Fresno europeo","11/10/2011 16:57","Medio (4 - 8 mts)",90,"Grande",-68.8289573083,-32.8814494077,3,"Parque O'Higgins",1531146.02653,0,0.780375347938389,1
23586,"Paraiso","19/01/2012 09:09","Alto (> 8 mts)",180,"Grande",-68.8515586614,-32.8979577139,2,"Barrio Civico",2366816.36021,0,0.221202105982229,0
18356,"Pltano","01/08/2011 10:50","Alto (> 8 mts)",210,"Grande",-68.8363351448,-32.8683009869,4,"Cuarta Oeste",1173332.70145,0,0.595571692101657,1
47389,"Morera","21/09/2011 11:28","Medio (4 - 8 mts)",190,"Grande",-68.8289624476,-32.875398185,4,"Cuarta Este Área Fundacional",1822015.85685,0,0.196171206654981,0
4753,"Morera","03/08/2011 09:37","Medio (4 - 8 mts)",60,"Mediano",-68.8344465177,-32.8660263764,4,"Cuarta Oeste",1173332.70145,0,0.918919404502958,1
21996,"Fresno europeo","27/05/2011 10:52","Medio (4 - 8 mts)",83,"Grande",-68.8589030159,-32.8940581073,5,"Residencial Sur",2423808.92355,1,0.519690518267453,1
43078,"Fresno americano","03/10/2011 09:31","Medio (4 - 8 mts)",46,"Mediano",-68.8309570019,-32.8788499187,4,"Cuarta Este Área Fundacional",1822015.85685,0,0.506607214221731,1
418,"Acer","06/03/2012 12:27","Medio (4 - 8 mts)",130,"Grande",-68.8180617823,-32.8673495768,4,"Cuarta Este Área Fundacional",1822015.85685,0,0.353198167402297,0
11681,"Acer","27/01/2011 10:02","Alto (> 8 mts)",125,"Grande",-68.8497446216,-32.8677926482,6,"Residencial Norte",2694682.37982,0,0.194942195434123,0
43375,"Morera","25/10/2011 16:51","Medio (4 - 8 mts)",140,"Grande",-68.8337472696,-32.8808891832,3,"Parque O'Higgins",1531146.02653,0,0.153633425245062,0
17398,"Prunas","22/07/2011 09:58","Bajo (2 - 4 mts)",40,"Mediano",-68.8402410224,-32.8662824526,4,"Cuarta Oeste",1173332.70145,0,0.130776785081252,0
28733,"Morera","11/03/2011 13:40","Alto (> 8 mts)",250,"Grande",-68.8479517914,-32.8872372298,1,"Parque Central",1655357.93265,0,0.210839268518612,0
36233,"Fresno europeo","18/03/2011 09:12","Alto (> 8 mts)",100,"Grande",-68.854513954,-32.8779170239,6,"Residencial Norte",2694682.37982,0,0.841352101881057,1
9907,"Prunas","11/02/2011 11:30","Bajo (2 - 4 mts)",8,"Chico",-68.8578814869,-32.8647621039,6,"Residencial Norte",2694682.37982,0,0.724438276374713,1
23252,"Morera","27/01/2012 12:43","Bajo (2 - 4 mts)",48,"Mediano",-68.8521185824,-32.9016325605,2,"Barrio Civico",2366816.36021,0,0.811133632436395,1
38430,"Paraiso","03/11/2010 11:09","Alto (> 8 mts)",210,"Grande",-68.8510233846,-32.8701952607,6,"Residencial Norte",2694682.37982,0,0.504546565236524,1
45809,"Fresno europeo","01/09/2011 10:47","Medio (4 - 8 mts)",108,"Grande",-68.8200791168,-32.8703320912,4,"Cuarta Este Área Fundacional",1822015.85685,0,0.777639625361189,1
9959,"Paraiso","11/11/2010 13:53","Alto (> 8 mts)",95,"Grande",-68.8555044962,-32.869284241,6,"Residencial Norte",2694682.37982,0,0.757005430525169,1
25220,"Morera","09/02/2011 19:18","Alto (> 8 mts)",132,"Grande",-68.8364768754,-32.8978684449,2,"Barrio Civico",2366816.36021,1,0.269081178354099,0
27330,"Pltano","25/10/2011 09:11","Alto (> 8 mts)",300,"Grande",-68.8355791078,-32.890381456,3,"Parque O'Higgins",1531146.02653,0,0.742395465262234,1
16426,"Paraiso","12/08/2011 10:20","Medio (4 - 8 mts)",60,"Mediano",-68.8420675194,-32.8645987823,4,"Cuarta Oeste",1173332.70145,0,0.022048297803849,0
6678,"Morera","10/05/2011 11:10","Alto (> 8 mts)",112,"Grande",-68.8521982749,-32.8959431551,5,"Residencial Sur",2423808.92355,0,0.89985947473906,1
8228,"Fresno europeo","03/03/2011 14:38","Muy bajo (1 - 2 mts)",10,"Chico",-68.8415645315,-32.8925895136,2,"Barrio Civico",2366816.36021,0,0.496473323088139,0
10125,"Morera","03/01/2011 10:21","Alto (> 8 mts)",130,"Grande",-68.856425906,-32.8708835989,6,"Residencial Norte",2694682.37982,0,0.251257199095562,0
228,"Pltano","06/03/2012 09:41","Alto (> 8 mts)",180,"Grande",-68.8380639089,-32.8700831815,4,"Cuarta Oeste",1173332.70145,0,0.283069498138502,0
4941,"Morera","19/07/2011 10:51","Alto (> 8 mts)",50,"Mediano",-68.842698011,-32.8661954002,4,"Cuarta Oeste",1173332.70145,0,0.961072966456413,1
26584,"Acacia SP","04/11/2011 08:15","Medio (4 - 8 mts)",100,"Grande",-68.8325462197,-32.8912206103,3,"Parque O'Higgins",1531146.02653,0,0.330904461676255,0
22059,"Morera","16/05/2011 09:20","Alto (> 8 mts)",130,"Grande",-68.8586455473,-32.8938051626,5,"Residencial Sur",2423808.92355,0,0.59160266071558,1
8755,"Morera","15/02/2011 09:37","Alto (> 8 mts)",100,"Grande",-68.840278714,-32.8951348319,2,"Barrio Civico",2366816.36021,0,0.536809670971707,1
13537,"Morera","01/02/2011 12:53","Alto (> 8 mts)",220,"Grande",-68.8513416803,-32.8640682272,6,"Residencial Norte",2694682.37982,0,0.157232366269454,0
32256,"Morera","29/06/2011 10:06","Alto (> 8 mts)",120,"Grande",-68.8513269409,-32.8908231681,5,"Residencial Sur",2423808.92355,1,0.147566628176719,0
36742,"Morera","09/06/2011 13:02","Medio (4 - 8 mts)",120,"Grande",-68.8584183211,-32.8820318728,7,"Residencial Parque",1786336.08966,0,0.355494835181162,0
16826,"Fresno europeo","08/08/2011 14:13","Alto (> 8 mts)",172,"Grande",-68.8384305697,-32.8648474081,4,"Cuarta Oeste",1173332.70145,0,0.753907988080755,1
17570,"Morera","28/07/2011 09:43","Alto (> 8 mts)",200,"Grande",-68.8410084765,-32.8664671055,4,"Cuarta Oeste",1173332.70145,0,0.770216400269419,1
21249,"Morera","10/05/2011 11:57","Alto (> 8 mts)",180,"Grande",-68.8534608284,-32.8956980592,5,"Residencial Sur",2423808.92355,1,0.506665909430012,1
25551,"Fresno europeo","15/02/2011 19:20","Alto (> 8 mts)",88,"Grande",-68.8387628574,-32.9007258677,2,"Barrio Civico",2366816.36021,0,0.555337696801871,1
13080,"Morera","17/02/2011 10:16","Alto (> 8 mts)",170,"Grande",-68.8463808632,-32.8644721575,4,"Cuarta Oeste",1173332.70145,0,0.233300439082086,0
41854,"Conifera","05/05/2011 12:03","Medio (4 - 8 mts)",45,"Mediano",-68.8416996216,-32.8791123464,1,"Parque Central",1655357.93265,0,0.223606162238866,0
46823,"Fresno europeo","16/09/2011 08:29","Alto (> 8 mts)",50,"Mediano",-68.8334608727,-32.8722379578,4,"Cuarta Este Área Fundacional",1822015.85685,0,0.388658498879522,0
6654,"Acacia SP","12/05/2011 11:19","Medio (4 - 8 mts)",35,"Mediano",-68.8603486621,-32.8919267755,5,"Residencial Sur",2423808.92355,1,0.935609195614234,1
21178,"Pltano","06/05/2011 09:53","Alto (> 8 mts)",190,"Grande",-68.8513617909,-32.8930635962,5,"Residencial Sur",2423808.92355,0,0.429785111686215,0
44139,"Morera","06/10/2011 16:54","Medio (4 - 8 mts)",152,"Grande",-68.8350459761,-32.8783748199,1,"Parque Central",1655357.93265,1,0.477657547453418,0
26051,"Fresno europeo","08/11/2011 16:18","Medio (4 - 8 mts)",90,"Grande",-68.8317463627,-32.8876465467,3,"Parque O'Higgins",1531146.02653,0,0.595352250849828,1
33377,"Pltano","19/05/2011 09:18","Alto (> 8 mts)",134,"Grande",-68.8572731756,-32.8917944912,5,"Residencial Sur",2423808.92355,0,0.59406566224061,1
18212,"Palo borracho","05/08/2011 12:06","Bajo (2 - 4 mts)",140,"Grande",-68.8388881668,-32.8681098956,4,"Cuarta Oeste",1173332.70145,0,0.354797805892304,0
35796,"Morera","21/03/2011 12:00","Medio (4 - 8 mts)",170,"Grande",-68.8538647387,-32.8749521295,6,"Residencial Norte",2694682.37982,0,0.25763882114552,0
11511,"Fresno europeo","22/02/2011 10:53","Alto (> 8 mts)",186,"Grande",-68.8527575887,-32.8664663686,6,"Residencial Norte",2694682.37982,0,0.941049818648025,1
46249,"Morera","27/09/2011 12:23","Alto (> 8 mts)",160,"Grande",-68.8259818364,-32.8756120132,4,"Cuarta Este Área Fundacional",1822015.85685,1,0.554988039890304,1
6537,"Fresno europeo","09/05/2011 12:20","Medio (4 - 8 mts)",50,"Mediano",-68.8546562646,-32.8917352124,5,"Residencial Sur",2423808.92355,0,0.199261177331209,0
8672,"Fresno europeo","01/02/2011 13:37","Bajo (2 - 4 mts)",29,"Mediano",-68.8404404299,-32.9034419227,2,"Barrio Civico",2366816.36021,0,0.672327287262306,1
16794,"Perenne","10/08/2011 07:59","Bajo (2 - 4 mts)",56,"Mediano",-68.8381041002,-32.8629497455,4,"Cuarta Oeste",1173332.70145,0,0.379447464598343,0
23699,"Fresno americano","24/01/2011 19:39","Medio (4 - 8 mts)",76,"Grande",-68.8491788997,-32.9005266663,2,"Barrio Civico",2366816.36021,0,0.758356068748981,1
